LADcode,LAD_name,2020_0-64_SSP1,2020_65-74_SSP1,2020_75-84_SSP1,2020_85_SSP1,2030_0-64_SSP1,2030_65-74_SSP1,2030_75-84_SSP1,2030_85_SSP1,2050_0-64_SSP1,2050_65-74_SSP1,2050_75-84_SSP1,2050_85_SSP1,2080_0-64_SSP1,2080_65-74_SSP1,2080_75-84_SSP1,2080_85_SSP1,2100_0-64_SSP1,2100_65-74_SSP1,2100_75-84_SSP1,2100_85_SSP1,2020_0-64_SSP2,2020_65-74_SSP2,2020_75-84_SSP2,2020_85_SSP2,2030_0-64_SSP2,2030_65-74_SSP2,2030_75-84_SSP2,2030_85_SSP2,2050_0-64_SSP2,2050_65-74_SSP2,2050_75-84_SSP2,2050_85_SSP2,2080_0-64_SSP2,2080_65-74_SSP2,2080_75-84_SSP2,2080_85_SSP2,2100_0-64_SSP2,2100_65-74_SSP2,2100_75-84_SSP2,2100_85_SSP2,2020_0-64_SSP3,2020_65-74_SSP3,2020_75-84_SSP3,2020_85_SSP3,2030_0-64_SSP3,2030_65-74_SSP3,2030_75-84_SSP3,2030_85_SSP3,2050_0-64_SSP3,2050_65-74_SSP3,2050_75-84_SSP3,2050_85_SSP3,2080_0-64_SSP3,2080_65-74_SSP3,2080_75-84_SSP3,2080_85_SSP3,2100_0-64_SSP3,2100_65-74_SSP3,2100_75-84_SSP3,2100_85_SSP3,2020_0-64_SSP4,2020_65-74_SSP4,2020_75-84_SSP4,2020_85_SSP4,2030_0-64_SSP4,2030_65-74_SSP4,2030_75-84_SSP4,2030_85_SSP4,2050_0-64_SSP4,2050_65-74_SSP4,2050_75-84_SSP4,2050_85_SSP4,2080_0-64_SSP4,2080_65-74_SSP4,2080_75-84_SSP4,2080_85_SSP4,2100_0-64_SSP4,2100_65-74_SSP4,2100_75-84_SSP4,2100_85_SSP4,2020_0-64_SSP5,2020_65-74_SSP5,2020_75-84_SSP5,2020_85_SSP5,2030_0-64_SSP5,2030_65-74_SSP5,2030_75-84_SSP5,2030_85_SSP5,2050_0-64_SSP5,2050_65-74_SSP5,2050_75-84_SSP5,2050_85_SSP5,2080_0-64_SSP5,2080_65-74_SSP5,2080_75-84_SSP5,2080_85_SSP5,2100_0-64_SSP5,2100_65-74_SSP5,2100_75-84_SSP5,2100_85_SSP5
E09000018,Hounslow,0.876875992,0.06962946,0.038589733,0.014904815,0.834124192,0.088064291,0.054662918,0.023148599,0.76975909,0.102130003,0.074535065,0.053575841,0.718184924,0.107906549,0.075183923,0.098724603,0.69505658,0.10526338,0.086536417,0.113143623,0.876875992,0.06962946,0.038589733,0.014904815,0.840437123,0.086843518,0.052363355,0.020356004,0.788419316,0.100449139,0.069620849,0.041510696,0.752761131,0.10697227,0.070733322,0.069533277,0.717920865,0.106694075,0.084663414,0.090721646,0.876875992,0.06962946,0.038589733,0.014904815,0.837867475,0.090400445,0.052878628,0.018853452,0.778468788,0.111661539,0.073711043,0.03615863,0.729656605,0.132616508,0.081021989,0.056704898,0.701900453,0.125051746,0.09987613,0.073171671,0.876875992,0.06962946,0.038589733,0.014904815,0.835789368,0.089373114,0.053888396,0.020949122,0.770508744,0.10891955,0.075535641,0.045036065,0.701085061,0.128272074,0.086276104,0.084366761,0.656531769,0.12115344,0.103765308,0.118549483,0.876875992,0.06962946,0.038589733,0.014904815,0.842661527,0.083611089,0.05180588,0.021921504,0.797454876,0.090874089,0.065123326,0.046547709,0.777414536,0.087871269,0.059636919,0.075077277,0.762711274,0.089561038,0.067832333,0.079895356
E09000021,Kingston upon Thames,0.860597047,0.075275905,0.043102526,0.021024523,0.820214709,0.087486807,0.059483702,0.032814783,0.748113955,0.101569643,0.076302676,0.074013725,0.680085347,0.104446402,0.074855535,0.140612715,0.653112805,0.101041305,0.085405374,0.160440516,0.860597047,0.075275905,0.043102526,0.021024523,0.827755295,0.08645363,0.05705565,0.028735425,0.771059481,0.100557492,0.07171877,0.056664257,0.724949239,0.10530186,0.071605041,0.09814386,0.683420133,0.103773155,0.08464696,0.128159751,0.860597047,0.075275905,0.043102526,0.021024523,0.82632126,0.089819057,0.057457909,0.026401774,0.763922443,0.111753268,0.075880234,0.048444055,0.708643584,0.131168969,0.082346177,0.07784127,0.676815985,0.122675999,0.100700545,0.099807471,0.860597047,0.075275905,0.043102526,0.021024523,0.823185244,0.088747411,0.058569249,0.029498097,0.752777577,0.108553391,0.077465808,0.061203225,0.670661695,0.125014287,0.086437955,0.117886064,0.61706138,0.115904561,0.102074687,0.164959373,0.860597047,0.075275905,0.043102526,0.021024523,0.828876102,0.083361591,0.056575488,0.031186819,0.777143299,0.090992213,0.067123763,0.064740725,0.744832901,0.086408132,0.060344181,0.108414786,0.728600942,0.087791847,0.068347391,0.11525982
E09000024,Merton,0.871860294,0.069504425,0.040905746,0.017729535,0.833215375,0.086825352,0.053750472,0.026208802,0.77306388,0.096954105,0.072889242,0.057092773,0.717785996,0.102002702,0.073207886,0.107003415,0.693606527,0.09943777,0.084206293,0.122749409,0.871860294,0.069504425,0.040905746,0.017729535,0.839794233,0.085688154,0.051494384,0.023023229,0.79234774,0.095485977,0.068163731,0.044002552,0.754566824,0.101451819,0.069090772,0.074890584,0.718275476,0.101059706,0.08259636,0.098068458,0.871860294,0.069504425,0.040905746,0.017729535,0.837617008,0.089161857,0.05194328,0.021277855,0.784147793,0.105885297,0.071978814,0.037988095,0.734759229,0.125767727,0.079114958,0.060358086,0.705926153,0.118586456,0.097543614,0.077943777,0.871860294,0.069504425,0.040905746,0.017729535,0.835350482,0.088064936,0.052922532,0.023662049,0.775519763,0.103192275,0.073707807,0.047580155,0.704020632,0.121318677,0.084037543,0.090623148,0.65702251,0.114340094,0.100880502,0.127756894,0.871860294,0.069504425,0.040905746,0.017729535,0.841637338,0.082522938,0.050993945,0.024845779,0.799846832,0.086527509,0.063875316,0.049750343,0.776614426,0.083418339,0.058318176,0.081649059,0.761579679,0.085057126,0.066348319,0.087014875
E09000026,Redbridge,0.872709045,0.068903945,0.039777604,0.018609406,0.834344508,0.085513088,0.053506446,0.026635959,0.77369713,0.095915198,0.071181694,0.059205978,0.716718727,0.100513117,0.071232407,0.111535749,0.692470693,0.097834835,0.081830297,0.127864174,0.872709045,0.068903945,0.039777604,0.018609406,0.841062741,0.084360462,0.051270917,0.02330588,0.793405893,0.094499622,0.066574898,0.045519587,0.75469855,0.100122562,0.067310014,0.077868874,0.718049522,0.099564104,0.080360008,0.102026365,0.872709045,0.068903945,0.039777604,0.018609406,0.838747743,0.087920621,0.051832492,0.021499145,0.785190866,0.105059938,0.070460869,0.039288328,0.735539313,0.12451487,0.077293766,0.06265205,0.706805162,0.117199044,0.095187564,0.08080823,0.872709045,0.068903945,0.039777604,0.018609406,0.836370308,0.086851097,0.052784423,0.023994171,0.776216535,0.102330463,0.072133904,0.049319098,0.70374063,0.119894828,0.081992566,0.094371977,0.656100531,0.112689945,0.098210963,0.132998561,0.872709045,0.068903945,0.039777604,0.018609406,0.842991356,0.081130116,0.050672934,0.025205594,0.800805349,0.085441485,0.062259429,0.051493737,0.776269652,0.082102072,0.056666461,0.084961815,0.761457473,0.083623135,0.064407597,0.090511795
E09000027,Richmond upon Thames,0.841469758,0.087345154,0.048934698,0.02225039,0.790403422,0.104715814,0.069000638,0.035880126,0.705656442,0.121061709,0.092028657,0.081253193,0.636200452,0.123352712,0.089419808,0.151027028,0.608128347,0.118859295,0.101581592,0.171430767,0.841469758,0.087345154,0.048934698,0.02225039,0.798582334,0.103617179,0.066262224,0.031538263,0.729790406,0.120466478,0.086962209,0.062780907,0.682006767,0.125179747,0.086121825,0.106691662,0.638444564,0.122534844,0.101075711,0.137944881,0.841469758,0.087345154,0.048934698,0.02225039,0.796681699,0.107599646,0.066686976,0.029031679,0.722249566,0.132896173,0.091355417,0.053498844,0.664184567,0.153920069,0.097789642,0.084105722,0.630714812,0.143203933,0.118889808,0.107191447,0.841469758,0.087345154,0.048934698,0.02225039,0.793315307,0.10632671,0.067994722,0.032363262,0.710793207,0.128896313,0.093100219,0.067210261,0.625897361,0.146044908,0.10214851,0.125909221,0.571475547,0.134450121,0.119712032,0.1743623,0.841469758,0.087345154,0.048934698,0.02225039,0.800133157,0.09995919,0.065745689,0.034161964,0.736752084,0.109600162,0.08181886,0.071828894,0.703954677,0.103931899,0.073433716,0.118679708,0.686088085,0.105303755,0.082915912,0.125692248
E09000029,Sutton,0.84675477,0.081250697,0.049590742,0.022403792,0.81384851,0.092127213,0.06302921,0.030995067,0.752691077,0.100181581,0.080991525,0.066135817,0.692912528,0.104300944,0.080404914,0.122381613,0.667192465,0.101211703,0.091987021,0.139608811,0.84675477,0.081250697,0.049590742,0.022403792,0.821285978,0.090999714,0.060426798,0.02728751,0.773788668,0.09902273,0.076005112,0.05118349,0.733013178,0.104381456,0.076353667,0.0862517,0.693950704,0.103329502,0.090628951,0.112090842,0.84675477,0.081250697,0.049590742,0.022403792,0.81905049,0.09472319,0.060965794,0.025260527,0.766036474,0.109670931,0.080140144,0.044152451,0.714187785,0.129168326,0.087220388,0.069423502,0.683158319,0.121020184,0.106820762,0.089000735,0.84675477,0.081250697,0.049590742,0.022403792,0.816190356,0.093594343,0.062149509,0.028065793,0.75623962,0.106671514,0.081922211,0.055166655,0.680456668,0.12388664,0.092123758,0.103532934,0.630263367,0.115697335,0.109557315,0.144481983,0.84675477,0.081250697,0.049590742,0.022403792,0.823165076,0.087608112,0.059827963,0.029398849,0.781016032,0.089800432,0.071292833,0.057890704,0.755006286,0.08605438,0.064659861,0.094279474,0.73906826,0.087539005,0.073285253,0.100107482
E09000031,Waltham Forest,0.89176231,0.059140814,0.03381435,0.015282526,0.862404043,0.072127925,0.043288048,0.022179985,0.814856669,0.079437662,0.058488001,0.047217668,0.765146433,0.084572794,0.059443447,0.090837326,0.743508193,0.082885094,0.068732953,0.10487376,0.89176231,0.059140814,0.03381435,0.015282526,0.868152996,0.071053434,0.041423048,0.019370522,0.83164937,0.077856935,0.054442072,0.036051623,0.798268391,0.083426547,0.0556503,0.062654762,0.766159265,0.083784699,0.067064693,0.082991342,0.89176231,0.059140814,0.03381435,0.015282526,0.865981399,0.074176728,0.041950693,0.01789118,0.824331479,0.086754638,0.05777981,0.031134073,0.780568177,0.104454471,0.064379705,0.050597648,0.755145964,0.099153178,0.079883771,0.065817087,0.89176231,0.059140814,0.03381435,0.015282526,0.864121012,0.073226295,0.042689627,0.019963065,0.81683415,0.084682551,0.059249374,0.039233925,0.752773967,0.101383958,0.068789557,0.077052518,0.70985037,0.096559618,0.083420857,0.110169155,0.89176231,0.059140814,0.03381435,0.015282526,0.869960693,0.068233548,0.040877486,0.020928273,0.838218778,0.070237453,0.050781191,0.040762578,0.817512532,0.067934107,0.04651291,0.068040452,0.804623139,0.069489918,0.05309116,0.072795783
E06000036,Bracknell Forest,0.853030216,0.083101453,0.045614407,0.018253923,0.80054064,0.10326989,0.065530761,0.030658709,0.733645552,0.104261111,0.089626031,0.072467306,0.668847603,0.107755708,0.088200642,0.135196047,0.641374159,0.104273027,0.100519864,0.15383295,0.853030216,0.083101453,0.045614407,0.018253923,0.808124181,0.102055222,0.062881598,0.026938999,0.756526435,0.103271289,0.084292349,0.055909927,0.712120537,0.108466866,0.084264383,0.095148214,0.670163545,0.106916469,0.099469769,0.123450217,0.853030216,0.083101453,0.045614407,0.018253923,0.805734044,0.106059002,0.063367497,0.024839458,0.748277535,0.114599021,0.089051756,0.048071688,0.692972017,0.134541262,0.096452468,0.076034253,0.659635972,0.125625855,0.117627366,0.097110808,0.853030216,0.083101453,0.045614407,0.018253923,0.802914497,0.10482615,0.06458868,0.027670672,0.737458578,0.111324853,0.090915367,0.060301202,0.656434428,0.128392178,0.101330993,0.113842401,0.603089414,0.119055094,0.119570332,0.158285159,0.853030216,0.083101453,0.045614407,0.018253923,0.810151309,0.098391291,0.06232217,0.02913523,0.763998508,0.093536642,0.07897086,0.06349399,0.734851193,0.089274303,0.071280288,0.104594217,0.717694041,0.090763708,0.080616138,0.110926113
E06000043,Brighton and Hove,0.86647988,0.070753047,0.042009729,0.020757344,0.835671501,0.083098115,0.05269112,0.028539264,0.784772403,0.084716772,0.069918581,0.060592245,0.7254042,0.088950801,0.069850649,0.11579435,0.700604402,0.086651786,0.080079198,0.132664614,0.86647988,0.070753047,0.042009729,0.020757344,0.842370233,0.082090999,0.050510951,0.025027816,0.805191814,0.083255055,0.065300855,0.046252275,0.76507587,0.088560643,0.066064611,0.080298876,0.727525832,0.088247182,0.078750439,0.105476546,0.86647988,0.070753047,0.042009729,0.020757344,0.841568429,0.084888859,0.050615588,0.022927124,0.797219774,0.093160223,0.0696326,0.039987403,0.746877792,0.111485125,0.076841751,0.064795332,0.717239137,0.104980557,0.09432962,0.083450686,0.86647988,0.070753047,0.042009729,0.020757344,0.838859788,0.083919147,0.051635654,0.025585412,0.787486147,0.090794638,0.071252698,0.050466517,0.712947438,0.107351051,0.081339077,0.098362433,0.663576162,0.100756718,0.096980798,0.138686323,0.86647988,0.070753047,0.042009729,0.020757344,0.842991603,0.079479017,0.050303659,0.02722572,0.811619751,0.075073361,0.060864154,0.052442734,0.785442877,0.071951273,0.055141964,0.087463887,0.770711208,0.073487858,0.062636596,0.093164337
E06000046,Isle of Wight,0.716542875,0.153832589,0.091929943,0.037694592,0.640222534,0.170358273,0.129518104,0.059901088,0.550094364,0.158774005,0.159386224,0.131745407,0.470593579,0.153817034,0.146543009,0.229046378,0.439046802,0.145113991,0.162422228,0.253416979,0.716542875,0.153832589,0.091929943,0.037694592,0.651453879,0.169876435,0.125348191,0.053321495,0.580508359,0.161290172,0.153821477,0.104379992,0.522933675,0.161820638,0.146447663,0.168798024,0.471693888,0.153190212,0.165528227,0.209587673,0.716542875,0.153832589,0.091929943,0.037694592,0.649770085,0.175577133,0.125566769,0.049086013,0.574026956,0.1767296,0.160526086,0.088717359,0.507728933,0.196300575,0.163906684,0.132063808,0.467017339,0.177317447,0.192892033,0.162773181,0.716542875,0.153832589,0.091929943,0.037694592,0.644674661,0.173180505,0.127785772,0.054359062,0.558534936,0.16968773,0.161911016,0.109866319,0.463159907,0.180699215,0.165895007,0.190245871,0.404342464,0.159253991,0.185659173,0.250744373,0.716542875,0.153832589,0.091929943,0.037694592,0.652837306,0.164563445,0.124883968,0.057715281,0.586780016,0.147740641,0.145712538,0.119766805,0.545275096,0.136789178,0.127358103,0.190577623,0.522909461,0.137080444,0.141497075,0.19851302
E06000035,Medway,0.838958773,0.091457373,0.051296687,0.018287167,0.805518537,0.098524742,0.067174316,0.028782405,0.762273239,0.09357946,0.082085581,0.06206172,0.70462158,0.09809534,0.081903923,0.115379157,0.67917572,0.095373231,0.093754519,0.13169653,0.838958773,0.091457373,0.051296687,0.018287167,0.812945614,0.097286548,0.064380602,0.025387236,0.782997149,0.092239816,0.076847811,0.047915224,0.743606465,0.097803696,0.077528742,0.081061097,0.705171465,0.097138842,0.092173538,0.105516154,0.838958773,0.091457373,0.051296687,0.018287167,0.809998228,0.10138831,0.06503387,0.023579591,0.773807449,0.102901921,0.081644621,0.041646009,0.722800199,0.122065658,0.089326213,0.06580793,0.691762916,0.114506472,0.109369196,0.084361416,0.838958773,0.091457373,0.051296687,0.018287167,0.807378114,0.100182188,0.066296606,0.026143091,0.764262771,0.100172578,0.083501963,0.052062687,0.689850972,0.117356252,0.094497487,0.098295288,0.640305131,0.109858472,0.112499788,0.137336609,0.838958773,0.091457373,0.051296687,0.018287167,0.815481962,0.093571845,0.063680948,0.027265245,0.79126391,0.08318456,0.071669168,0.053882362,0.76707261,0.079934746,0.065117409,0.087875235,0.751372426,0.08147989,0.073824073,0.093323612
E06000042,Milton Keynes,0.858300211,0.082996545,0.042236795,0.016466449,0.809141942,0.093764734,0.067325949,0.029767375,0.743845661,0.098562656,0.081533581,0.076058101,0.676381073,0.101481635,0.080056422,0.14208087,0.648811703,0.098131177,0.091278285,0.161778834,0.858300211,0.082996545,0.042236795,0.016466449,0.816650391,0.092594135,0.064564542,0.026190931,0.767077391,0.097641931,0.076671828,0.05860885,0.721147307,0.102316757,0.076575293,0.099960643,0.678931943,0.100763991,0.090440238,0.129863828,0.858300211,0.082996545,0.042236795,0.016466449,0.814027253,0.096473881,0.065238566,0.024260301,0.759567038,0.108700237,0.081243969,0.050488756,0.704113794,0.127596036,0.088127828,0.080162341,0.670784549,0.119126347,0.107591289,0.102497815,0.858300211,0.082996545,0.042236795,0.016466449,0.811246405,0.095323229,0.066467254,0.026963112,0.748229845,0.105508942,0.082896167,0.063365046,0.666006207,0.121494982,0.092437531,0.120061279,0.611460307,0.112501482,0.109035163,0.167003049,0.858300211,0.082996545,0.042236795,0.016466449,0.818878043,0.089073852,0.063842537,0.028205568,0.773823334,0.08814939,0.071605238,0.066422038,0.742220965,0.083832215,0.064455021,0.109491799,0.725609181,0.085175696,0.072963607,0.116251516
E06000044,Portsmouth,0.85838859,0.075968451,0.04581094,0.019832019,0.822294495,0.090451262,0.059190691,0.028063552,0.776788599,0.083757452,0.078565569,0.06088838,0.718670039,0.088132974,0.078584917,0.11461207,0.693322705,0.085778752,0.089970341,0.130928202,0.85838859,0.075968451,0.04581094,0.019832019,0.829322637,0.089297921,0.056704066,0.024675376,0.797667695,0.082299951,0.073309504,0.046722851,0.758067295,0.087685212,0.074228397,0.080019095,0.719804735,0.087298363,0.088373097,0.104523805,0.85838859,0.075968451,0.04581094,0.019832019,0.827483351,0.092706204,0.057044716,0.022765729,0.787921316,0.092649834,0.078572388,0.040856462,0.737025422,0.110906542,0.08660756,0.065460475,0.705789656,0.104144366,0.10611299,0.083952989,0.85838859,0.075968451,0.04581094,0.019832019,0.824784852,0.091672057,0.058211454,0.025331637,0.778016286,0.090265937,0.080447221,0.051270556,0.703177491,0.106730277,0.091718774,0.098373458,0.653116852,0.099946341,0.109206582,0.137730225,0.85838859,0.075968451,0.04581094,0.019832019,0.830883864,0.086167029,0.056283544,0.026665562,0.805783381,0.073804181,0.06800352,0.052408918,0.781286365,0.070861828,0.061691729,0.086160078,0.766136477,0.072351872,0.069941645,0.091570005
E06000038,Reading,0.874706391,0.065762146,0.041296823,0.01823464,0.838822121,0.080903398,0.053277638,0.026996843,0.782045453,0.086426254,0.070802161,0.060726132,0.724534873,0.090939283,0.070998468,0.113527375,0.699971066,0.088581667,0.081498009,0.129949257,0.874706391,0.065762146,0.041296823,0.01823464,0.845475461,0.079801896,0.05101514,0.023707504,0.802325343,0.084908775,0.06605289,0.046712992,0.763077857,0.09042187,0.067001574,0.079498699,0.725992963,0.090084574,0.079992677,0.103929786,0.874706391,0.065762146,0.041296823,0.01823464,0.84354138,0.083061787,0.051475803,0.02192103,0.792711691,0.095557985,0.070783739,0.040946584,0.742359113,0.11420882,0.078130507,0.06530156,0.712453202,0.107462905,0.096041471,0.084042423,0.874706391,0.065762146,0.041296823,0.01823464,0.841000038,0.082113142,0.052492475,0.024394344,0.783175016,0.093105578,0.072469782,0.051249624,0.709432327,0.109977242,0.082823331,0.0977671,0.660645506,0.103256686,0.098972094,0.137125714,0.874706391,0.065762146,0.041296823,0.01823464,0.847090456,0.076832432,0.050504715,0.025572396,0.810444454,0.076104786,0.061229423,0.052221338,0.785949311,0.073124519,0.055663422,0.085262749,0.771370578,0.074616322,0.063251239,0.090761861
E06000039,Slough,0.898327527,0.057095473,0.031189188,0.013387812,0.863898218,0.072582435,0.044275112,0.019244235,0.807830217,0.0873652,0.05895585,0.045848733,0.75973021,0.092914218,0.059953714,0.087401858,0.738971731,0.090922174,0.069302758,0.100803337,0.898327527,0.057095473,0.031189188,0.013387812,0.869388237,0.071441647,0.042337144,0.016832973,0.824480904,0.085587172,0.054840959,0.035090965,0.791886395,0.091579068,0.056061137,0.0604734,0.760718366,0.091822402,0.067549118,0.079910114,0.898327527,0.057095473,0.031189188,0.013387812,0.866792524,0.074671886,0.042933224,0.015602365,0.81504999,0.095882551,0.058510035,0.030557423,0.770943863,0.114870537,0.064986955,0.049198645,0.746639642,0.108844482,0.080583466,0.06393241,0.898327527,0.057095473,0.031189188,0.013387812,0.864972043,0.073857212,0.043768463,0.017402282,0.807927491,0.09363054,0.060031086,0.038410882,0.744379387,0.111535531,0.069500511,0.074584571,0.703258474,0.106108639,0.084268635,0.106364252,0.898327527,0.057095473,0.031189188,0.013387812,0.871602021,0.068538873,0.041733875,0.018125231,0.832825431,0.076866973,0.0509273,0.039380296,0.813785347,0.074345912,0.046688014,0.065180726,0.801282932,0.075843493,0.053240024,0.069633552
E06000045,Southampton,0.86586013,0.072639791,0.042345161,0.019154918,0.837796297,0.081514913,0.054210807,0.026477983,0.798270458,0.078079871,0.068070561,0.05557911,0.743811396,0.082585976,0.068604125,0.104998503,0.72029595,0.080530342,0.078823954,0.120349755,0.86586013,0.072639791,0.042345161,0.019154918,0.844412539,0.08040979,0.051909083,0.023268588,0.81760566,0.07649931,0.063330447,0.042564583,0.780690134,0.081780739,0.064478271,0.073050856,0.745293628,0.081685524,0.077168033,0.095852815,0.86586013,0.072639791,0.042345161,0.019154918,0.842653409,0.08356079,0.052291341,0.02149446,0.808014268,0.086444847,0.068141568,0.037399318,0.760198762,0.103944945,0.075656148,0.060200145,0.731456277,0.097900114,0.093083959,0.077559649,0.86586013,0.072639791,0.042345161,0.019154918,0.84010737,0.082634746,0.053345237,0.023912647,0.798885118,0.084324404,0.069847246,0.046943232,0.728472483,0.100402662,0.080447296,0.090677559,0.681391785,0.094524635,0.09639057,0.12769301,0.86586013,0.072639791,0.042345161,0.019154918,0.845897691,0.077523367,0.051462336,0.025116607,0.825439621,0.06841881,0.058579916,0.047561653,0.802797317,0.065792812,0.053293141,0.07811673,0.789090883,0.067155708,0.060564464,0.083188945
E06000037,West Berkshire,0.807081098,0.107365099,0.061678763,0.023875039,0.742222968,0.122488641,0.090386031,0.04490236,0.663087027,0.121133818,0.112419741,0.103359414,0.585310419,0.121254157,0.106979622,0.186455803,0.554268365,0.115958654,0.120357984,0.209414997,0.807081098,0.107365099,0.061678763,0.023875039,0.751808309,0.12148037,0.086991021,0.0397203,0.691159357,0.121309064,0.106888133,0.080643446,0.636733943,0.124705531,0.104434451,0.134126075,0.587800277,0.120693939,0.120890726,0.170615058,0.807081098,0.107365099,0.061678763,0.023875039,0.749613047,0.12614314,0.087537872,0.036705942,0.683428205,0.134491618,0.112795656,0.069284521,0.619602137,0.154315422,0.119173158,0.106909282,0.580708877,0.141912864,0.143053902,0.134324357,0.807081098,0.107365099,0.061678763,0.023875039,0.745495478,0.124570226,0.089203352,0.040730945,0.669297573,0.129855883,0.114478683,0.08636786,0.5756655,0.144503624,0.122847477,0.156983399,0.515555002,0.130625346,0.141250696,0.212568956,0.807081098,0.107365099,0.061678763,0.023875039,0.753622791,0.117199534,0.086324567,0.042853107,0.698230463,0.109931628,0.100213449,0.09162446,0.659706477,0.103162243,0.088861008,0.148270272,0.639838025,0.104301493,0.099753466,0.156107017
